"","census_geoid_start","year","month","census_geoid_end","trips","daily"
"42983","48453001910","2019","2","48453001911",12,0.428571428571429
"42984","48453001910","2019","2","48453001919",2,0.0714285714285714
"42985","48453001910","2019","3","48453000604",1,0.032258064516129
"42986","48453001910","2019","3","48453000700",1,0.032258064516129
"42987","48453001910","2019","3","48453001000",1,0.032258064516129
"42988","48453001910","2019","3","48453001100",10,0.32258064516129
"42989","48453001910","2019","3","48453001200",15,0.483870967741935
"42990","48453001910","2019","3","48453001303",4,0.129032258064516
"42991","48453001910","2019","3","48453001304",1,0.032258064516129
"42992","48453001910","2019","3","48453001305",5,0.161290322580645
"42993","48453001910","2019","3","48453001307",1,0.032258064516129
"42994","48453001910","2019","3","48453001602",5,0.161290322580645
"42995","48453001910","2019","3","48453001603",1,0.032258064516129
"42996","48453001910","2019","3","48453001606",1,0.032258064516129
"42997","48453001910","2019","3","48453001901",4,0.129032258064516
"42998","48453001910","2019","3","48453001910",30,0.967741935483871
"42999","48453001910","2019","3","48453001911",39,1.25806451612903
"43000","48453001910","2019","3","48453001919",7,0.225806451612903
"43001","48453001910","2019","4","48453000604",2,0.0645161290322581
"43002","48453001910","2019","4","48453001100",10,0.32258064516129
"43003","48453001910","2019","4","48453001200",12,0.387096774193548
"43004","48453001910","2019","4","48453001303",16,0.516129032258065
"43005","48453001910","2019","4","48453001305",2,0.0645161290322581
"43006","48453001910","2019","4","48453001401",2,0.0645161290322581
"43007","48453001910","2019","4","48453001602",6,0.193548387096774
"43008","48453001910","2019","4","48453001901",1,0.032258064516129
"43009","48453001910","2019","4","48453001910",38,1.2258064516129
"43010","48453001910","2019","4","48453001911",29,0.935483870967742
"43011","48453001910","2019","4","48453002004",2,0.0645161290322581
"43012","48453001910","2019","5","48453000700",3,0.0967741935483871
"43013","48453001910","2019","5","48453001100",6,0.193548387096774
"43014","48453001910","2019","5","48453001200",10,0.32258064516129
"43015","48453001910","2019","5","48453001303",15,0.483870967741935
"43016","48453001910","2019","5","48453001304",1,0.032258064516129
"43017","48453001910","2019","5","48453001305",2,0.0645161290322581
"43018","48453001910","2019","5","48453001401",2,0.0645161290322581
"43019","48453001910","2019","5","48453001602",5,0.161290322580645
"43020","48453001910","2019","5","48453001910",39,1.25806451612903
"43021","48453001910","2019","5","48453001911",30,0.967741935483871
"43022","48453001910","2019","5","48453001918",1,0.032258064516129
"43023","48453001910","2019","5","48453001919",7,0.225806451612903
"43024","48453001910","2019","6","48453000700",1,0.032258064516129
"43025","48453001910","2019","6","48453001100",11,0.354838709677419
"43026","48453001910","2019","6","48453001200",20,0.645161290322581
"43027","48453001910","2019","6","48453001303",24,0.774193548387097
"43028","48453001910","2019","6","48453001305",10,0.32258064516129
"43029","48453001910","2019","6","48453001308",1,0.032258064516129
"43030","48453001910","2019","6","48453001401",1,0.032258064516129
"43031","48453001910","2019","6","48453001602",11,0.354838709677419
"43032","48453001910","2019","6","48453001901",5,0.161290322580645
"43033","48453001910","2019","6","48453001910",50,1.61290322580645
"43034","48453001910","2019","6","48453001911",47,1.51612903225806
"43035","48453001910","2019","6","48453001919",4,0.129032258064516
"43036","48453001910","2019","6","48453002004",4,0.129032258064516
"43037","48453001910","2019","7","48453000603",1,0.032258064516129
"43038","48453001910","2019","7","48453001100",22,0.709677419354839
"43039","48453001910","2019","7","48453001200",8,0.258064516129032
"43040","48453001910","2019","7","48453001303",25,0.806451612903226
"43041","48453001910","2019","7","48453001305",12,0.387096774193548
"43042","48453001910","2019","7","48453001602",6,0.193548387096774
"43043","48453001910","2019","7","48453001901",7,0.225806451612903
"43044","48453001910","2019","7","48453001910",52,1.67741935483871
"43045","48453001910","2019","7","48453001911",62,2
"43046","48453001910","2019","7","48453001919",4,0.129032258064516
"43047","48453001910","2019","8","48453000901",1,0.032258064516129
"43048","48453001910","2019","8","48453001100",12,0.387096774193548
"43049","48453001910","2019","8","48453001200",6,0.193548387096774
"43050","48453001910","2019","8","48453001303",11,0.354838709677419
"43051","48453001910","2019","8","48453001304",1,0.032258064516129
"43052","48453001910","2019","8","48453001305",3,0.0967741935483871
"43053","48453001910","2019","8","48453001401",2,0.0645161290322581
"43054","48453001910","2019","8","48453001602",5,0.161290322580645
"43055","48453001910","2019","8","48453001605",1,0.032258064516129
"43056","48453001910","2019","8","48453001901",6,0.193548387096774
"43057","48453001910","2019","8","48453001910",43,1.38709677419355
"43058","48453001910","2019","8","48453001911",23,0.741935483870968
"43059","48453001910","2019","8","48453001919",1,0.032258064516129
"43060","48453001910","2019","8","48453002004",1,0.032258064516129
"43061","48453001910","2019","9","48453000700",1,0.032258064516129
"43062","48453001910","2019","9","48453001100",9,0.290322580645161
"43063","48453001910","2019","9","48453001200",12,0.387096774193548
"43064","48453001910","2019","9","48453001303",8,0.258064516129032
"43065","48453001910","2019","9","48453001305",5,0.161290322580645
"43066","48453001910","2019","9","48453001602",5,0.161290322580645
"43067","48453001910","2019","9","48453001910",28,0.903225806451613
"43068","48453001910","2019","9","48453001911",18,0.580645161290323
"43069","48453001910","2019","9","48453001915",1,0.032258064516129
"43070","48453001910","2019","9","48453001919",4,0.129032258064516
"43071","48453001910","2019","9","48453002304",1,0.032258064516129
"43072","48453001910","2020","1","48453001100",6,0.193548387096774
"43073","48453001910","2020","1","48453001200",4,0.129032258064516
"43074","48453001910","2020","1","48453001303",3,0.0967741935483871
"43075","48453001910","2020","1","48453001602",5,0.161290322580645
"43076","48453001910","2020","1","48453001603",1,0.032258064516129
"43077","48453001910","2020","1","48453001901",2,0.0645161290322581
"43078","48453001910","2020","1","48453001910",25,0.806451612903226
"43079","48453001910","2020","1","48453001911",5,0.161290322580645
"43080","48453001910","2020","1","48453001919",1,0.032258064516129
"43081","48453001910","2020","1","48453002304",1,0.032258064516129
"43082","48453001910","2020","10","48453001100",10,0.454545454545455
"43083","48453001910","2020","10","48453001200",4,0.181818181818182
"43084","48453001910","2020","10","48453001303",4,0.181818181818182
"43085","48453001910","2020","10","48453001305",7,0.318181818181818
"43086","48453001910","2020","10","48453001602",3,0.136363636363636
"43087","48453001910","2020","10","48453001910",21,0.954545454545455
"43088","48453001910","2020","10","48453001911",13,0.590909090909091
"43089","48453001910","2020","2","48453001100",4,0.137931034482759
"43090","48453001910","2020","2","48453001200",9,0.310344827586207
"43091","48453001910","2020","2","48453001303",6,0.206896551724138
"43092","48453001910","2020","2","48453001305",4,0.137931034482759
"43093","48453001910","2020","2","48453001602",1,0.0344827586206897
"43094","48453001910","2020","2","48453001901",1,0.0344827586206897
"43095","48453001910","2020","2","48453001910",23,0.793103448275862
"43096","48453001910","2020","2","48453001911",6,0.206896551724138
"43097","48453001910","2020","3","48453001100",10,0.32258064516129
"43098","48453001910","2020","3","48453001200",4,0.129032258064516
"43099","48453001910","2020","3","48453001303",3,0.0967741935483871
"43100","48453001910","2020","3","48453001305",2,0.0645161290322581
"43101","48453001910","2020","3","48453001602",4,0.129032258064516
"43102","48453001910","2020","3","48453001605",3,0.0967741935483871
"43103","48453001910","2020","3","48453001910",23,0.741935483870968
"43104","48453001910","2020","3","48453001911",8,0.258064516129032
"43105","48453001910","2020","3","48453001919",1,0.032258064516129
"43106","48453001910","2020","4","48453001200",6,0.193548387096774
"43107","48453001910","2020","4","48453001303",1,0.032258064516129
"43108","48453001910","2020","4","48453001911",1,0.032258064516129
"43109","48453001910","2020","5","48453001100",1,0.032258064516129
"43110","48453001910","2020","5","48453001200",2,0.0645161290322581
"43111","48453001910","2020","5","48453001303",1,0.032258064516129
"43112","48453001910","2020","5","48453001305",2,0.0645161290322581
"43113","48453001910","2020","5","48453001910",1,0.032258064516129
"43114","48453001910","2020","5","48453001911",4,0.129032258064516
"43115","48453001910","2020","6","48453001100",3,0.0967741935483871
"43116","48453001910","2020","6","48453001200",2,0.0645161290322581
"43117","48453001910","2020","6","48453001305",1,0.032258064516129
"43118","48453001910","2020","6","48453001606",1,0.032258064516129
"43119","48453001910","2020","6","48453001910",4,0.129032258064516
"43120","48453001910","2020","6","48453001911",2,0.0645161290322581
"43121","48453001910","2020","6","48453002304",1,0.032258064516129
"43122","48453001910","2020","7","48453001100",2,0.0645161290322581
"43123","48453001910","2020","7","48453001303",2,0.0645161290322581
"43124","48453001910","2020","7","48453001910",13,0.419354838709677
"43125","48453001910","2020","7","48453001911",4,0.129032258064516
"43126","48453001910","2020","8","48453001000",1,0.032258064516129
"43127","48453001910","2020","8","48453001100",3,0.0967741935483871
"43128","48453001910","2020","8","48453001200",10,0.32258064516129
"43129","48453001910","2020","8","48453001303",1,0.032258064516129
"43130","48453001910","2020","8","48453001304",1,0.032258064516129
"43131","48453001910","2020","8","48453001305",4,0.129032258064516
"43132","48453001910","2020","8","48453001402",2,0.0645161290322581
"43133","48453001910","2020","8","48453001602",2,0.0645161290322581
"43134","48453001910","2020","8","48453001605",2,0.0645161290322581
"43135","48453001910","2020","8","48453001910",24,0.774193548387097
"43136","48453001910","2020","8","48453001911",16,0.516129032258065
"43137","48453001910","2020","8","48453001919",2,0.0645161290322581
"43138","48453001910","2020","9","48453001100",11,0.354838709677419
"43139","48453001910","2020","9","48453001200",9,0.290322580645161
"43140","48453001910","2020","9","48453001303",10,0.32258064516129
"43141","48453001910","2020","9","48453001304",1,0.032258064516129
"43142","48453001910","2020","9","48453001305",6,0.193548387096774
"43143","48453001910","2020","9","48453001401",3,0.0967741935483871
"43144","48453001910","2020","9","48453001602",5,0.161290322580645
"43145","48453001910","2020","9","48453001901",3,0.0967741935483871
"43146","48453001910","2020","9","48453001910",30,0.967741935483871
"43147","48453001910","2020","9","48453001911",11,0.354838709677419
"43148","48453001910","2020","9","48453001919",2,0.0645161290322581
"43149","48453001911","2018","10","48453000603",3,0.0967741935483871
"43150","48453001911","2018","10","48453000700",2,0.0645161290322581
"43151","48453001911","2018","10","48453000803",1,0.032258064516129
"43152","48453001911","2018","10","48453000804",2,0.0645161290322581
"43153","48453001911","2018","10","48453000902",4,0.129032258064516
"43154","48453001911","2018","10","48453001000",3,0.0967741935483871
"43155","48453001911","2018","10","48453001100",43,1.38709677419355
"43156","48453001911","2018","10","48453001200",59,1.90322580645161
"43157","48453001911","2018","10","48453001303",148,4.7741935483871
"43158","48453001911","2018","10","48453001305",73,2.35483870967742
"43159","48453001911","2018","10","48453001308",2,0.0645161290322581
"43160","48453001911","2018","10","48453001401",7,0.225806451612903
"43161","48453001911","2018","10","48453001402",1,0.032258064516129
"43162","48453001911","2018","10","48453001602",26,0.838709677419355
"43163","48453001911","2018","10","48453001603",1,0.032258064516129
"43164","48453001911","2018","10","48453001604",1,0.032258064516129
"43165","48453001911","2018","10","48453001605",1,0.032258064516129
"43166","48453001911","2018","10","48453001750",1,0.032258064516129
"43167","48453001911","2018","10","48453001901",33,1.06451612903226
"43168","48453001911","2018","10","48453001910",28,0.903225806451613
"43169","48453001911","2018","10","48453001911",553,17.8387096774194
"43170","48453001911","2018","10","48453001917",1,0.032258064516129
"43171","48453001911","2018","10","48453001919",11,0.354838709677419
"43172","48453001911","2018","10","48453002004",1,0.032258064516129
"43173","48453001911","2018","10","48453002304",1,0.032258064516129
"43174","48453001911","2018","10","48453002308",2,0.0645161290322581
"43175","48453001911","2018","11","48453000601",2,0.0645161290322581
"43176","48453001911","2018","11","48453000603",1,0.032258064516129
"43177","48453001911","2018","11","48453000604",2,0.0645161290322581
"43178","48453001911","2018","11","48453000700",4,0.129032258064516
"43179","48453001911","2018","11","48453000804",2,0.0645161290322581
"43180","48453001911","2018","11","48453000901",1,0.032258064516129
"43181","48453001911","2018","11","48453000902",2,0.0645161290322581
"43182","48453001911","2018","11","48453001100",87,2.80645161290323
"43183","48453001911","2018","11","48453001200",49,1.58064516129032
"43184","48453001911","2018","11","48453001303",133,4.29032258064516
"43185","48453001911","2018","11","48453001304",1,0.032258064516129
"43186","48453001911","2018","11","48453001305",83,2.67741935483871
"43187","48453001911","2018","11","48453001307",1,0.032258064516129
"43188","48453001911","2018","11","48453001308",2,0.0645161290322581
"43189","48453001911","2018","11","48453001401",11,0.354838709677419
"43190","48453001911","2018","11","48453001402",2,0.0645161290322581
"43191","48453001911","2018","11","48453001602",19,0.612903225806452
"43192","48453001911","2018","11","48453001603",1,0.032258064516129
"43193","48453001911","2018","11","48453001605",3,0.0967741935483871
"43194","48453001911","2018","11","48453001901",21,0.67741935483871
"43195","48453001911","2018","11","48453001910",17,0.548387096774194
"43196","48453001911","2018","11","48453001911",638,20.5806451612903
"43197","48453001911","2018","11","48453001917",1,0.032258064516129
"43198","48453001911","2018","11","48453001919",6,0.193548387096774
"43199","48453001911","2018","11","48453002304",7,0.225806451612903
"43200","48453001911","2018","12","48453000204",1,0.032258064516129
"43201","48453001911","2018","12","48453000401",1,0.032258064516129
"43202","48453001911","2018","12","48453000603",1,0.032258064516129
"43203","48453001911","2018","12","48453000604",7,0.225806451612903
"43204","48453001911","2018","12","48453000700",6,0.193548387096774
"43205","48453001911","2018","12","48453000804",3,0.0967741935483871
"43206","48453001911","2018","12","48453000901",2,0.0645161290322581
"43207","48453001911","2018","12","48453000902",12,0.387096774193548
"43208","48453001911","2018","12","48453001100",210,6.7741935483871
"43209","48453001911","2018","12","48453001200",169,5.45161290322581
"43210","48453001911","2018","12","48453001303",805,25.9677419354839
"43211","48453001911","2018","12","48453001304",39,1.25806451612903
"43212","48453001911","2018","12","48453001305",259,8.35483870967742
"43213","48453001911","2018","12","48453001307",5,0.161290322580645
"43214","48453001911","2018","12","48453001308",5,0.161290322580645
"43215","48453001911","2018","12","48453001401",27,0.870967741935484
"43216","48453001911","2018","12","48453001402",1,0.032258064516129
"43217","48453001911","2018","12","48453001403",1,0.032258064516129
"43218","48453001911","2018","12","48453001602",32,1.03225806451613
"43219","48453001911","2018","12","48453001605",2,0.0645161290322581
"43220","48453001911","2018","12","48453001901",157,5.06451612903226
"43221","48453001911","2018","12","48453001910",21,0.67741935483871
"43222","48453001911","2018","12","48453001911",991,31.9677419354839
"43223","48453001911","2018","12","48453001915",1,0.032258064516129
"43224","48453001911","2018","12","48453001919",7,0.225806451612903
"43225","48453001911","2018","12","48453002004",4,0.129032258064516
"43226","48453001911","2018","12","48453002005",3,0.0967741935483871
"43227","48453001911","2018","12","48453002304",4,0.129032258064516
"43228","48453001911","2018","12","48453002318",1,0.032258064516129
"43229","48453001911","2018","4","48453000603",4,0.129032258064516
"43230","48453001911","2018","4","48453000902",1,0.032258064516129
"43231","48453001911","2018","4","48453001100",32,1.03225806451613
"43232","48453001911","2018","4","48453001200",11,0.354838709677419
"43233","48453001911","2018","4","48453001303",67,2.16129032258065
"43234","48453001911","2018","4","48453001304",1,0.032258064516129
"43235","48453001911","2018","4","48453001305",19,0.612903225806452
"43236","48453001911","2018","4","48453001401",1,0.032258064516129
"43237","48453001911","2018","4","48453001602",2,0.0645161290322581
"43238","48453001911","2018","4","48453001605",1,0.032258064516129
"43239","48453001911","2018","4","48453001901",4,0.129032258064516
"43240","48453001911","2018","4","48453001910",3,0.0967741935483871
"43241","48453001911","2018","4","48453001911",191,6.16129032258065
"43242","48453001911","2018","5","48453000700",1,0.032258064516129
"43243","48453001911","2018","5","48453000902",2,0.0645161290322581
"43244","48453001911","2018","5","48453001100",7,0.225806451612903
"43245","48453001911","2018","5","48453001200",20,0.645161290322581
"43246","48453001911","2018","5","48453001303",28,0.903225806451613
"43247","48453001911","2018","5","48453001305",9,0.290322580645161
"43248","48453001911","2018","5","48453001402",2,0.0645161290322581
"43249","48453001911","2018","5","48453001602",1,0.032258064516129
"43250","48453001911","2018","5","48453001901",2,0.0645161290322581
"43251","48453001911","2018","5","48453001910",8,0.258064516129032
"43252","48453001911","2018","5","48453001911",90,2.90322580645161
"43253","48453001911","2018","6","48453000401",2,0.0645161290322581
"43254","48453001911","2018","6","48453000500",1,0.032258064516129
"43255","48453001911","2018","6","48453000603",1,0.032258064516129
"43256","48453001911","2018","6","48453000604",1,0.032258064516129
"43257","48453001911","2018","6","48453000902",1,0.032258064516129
"43258","48453001911","2018","6","48453001000",1,0.032258064516129
"43259","48453001911","2018","6","48453001100",84,2.70967741935484
"43260","48453001911","2018","6","48453001200",39,1.25806451612903
"43261","48453001911","2018","6","48453001303",139,4.48387096774194
"43262","48453001911","2018","6","48453001304",11,0.354838709677419
"43263","48453001911","2018","6","48453001305",55,1.7741935483871
"43264","48453001911","2018","6","48453001401",12,0.387096774193548
"43265","48453001911","2018","6","48453001402",2,0.0645161290322581
"43266","48453001911","2018","6","48453001602",1,0.032258064516129
"43267","48453001911","2018","6","48453001901",21,0.67741935483871
"43268","48453001911","2018","6","48453001910",2,0.0645161290322581
"43269","48453001911","2018","6","48453001911",411,13.258064516129
"43270","48453001911","2018","6","48453002431",1,0.032258064516129
"43271","48453001911","2018","7","48453000401",2,0.0645161290322581
"43272","48453001911","2018","7","48453000603",1,0.032258064516129
"43273","48453001911","2018","7","48453000700",5,0.161290322580645
"43274","48453001911","2018","7","48453000901",1,0.032258064516129
"43275","48453001911","2018","7","48453000902",6,0.193548387096774
"43276","48453001911","2018","7","48453001000",5,0.161290322580645
"43277","48453001911","2018","7","48453001100",172,5.54838709677419
"43278","48453001911","2018","7","48453001200",98,3.16129032258065
"43279","48453001911","2018","7","48453001303",266,8.58064516129032
"43280","48453001911","2018","7","48453001304",8,0.258064516129032
"43281","48453001911","2018","7","48453001305",120,3.87096774193548
"43282","48453001911","2018","7","48453001401",21,0.67741935483871
"43283","48453001911","2018","7","48453001402",1,0.032258064516129
"43284","48453001911","2018","7","48453001602",21,0.67741935483871
"43285","48453001911","2018","7","48453001605",1,0.032258064516129
"43286","48453001911","2018","7","48453001901",45,1.45161290322581
"43287","48453001911","2018","7","48453001910",16,0.516129032258065
"43288","48453001911","2018","7","48453001911",723,23.3225806451613
"43289","48453001911","2018","7","48453001918",1,0.032258064516129
"43290","48453001911","2018","7","48453001919",2,0.0645161290322581
"43291","48453001911","2018","7","48453002004",4,0.129032258064516
"43292","48453001911","2018","7","48453002304",4,0.129032258064516
"43293","48453001911","2018","7","48453002308",3,0.0967741935483871
"43294","48453001911","2018","7","48453002431",3,0.0967741935483871
"43295","48453001911","2018","8","48453000401",2,0.0645161290322581
"43296","48453001911","2018","8","48453000601",5,0.161290322580645
"43297","48453001911","2018","8","48453000603",2,0.0645161290322581
"43298","48453001911","2018","8","48453000604",1,0.032258064516129
"43299","48453001911","2018","8","48453000700",16,0.516129032258065
"43300","48453001911","2018","8","48453000801",3,0.0967741935483871
"43301","48453001911","2018","8","48453000803",3,0.0967741935483871
"43302","48453001911","2018","8","48453000804",2,0.0645161290322581
"43303","48453001911","2018","8","48453000902",15,0.483870967741935
"43304","48453001911","2018","8","48453001000",4,0.129032258064516
"43305","48453001911","2018","8","48453001100",222,7.16129032258065
"43306","48453001911","2018","8","48453001200",168,5.41935483870968
"43307","48453001911","2018","8","48453001303",429,13.8387096774194
"43308","48453001911","2018","8","48453001304",21,0.67741935483871
"43309","48453001911","2018","8","48453001305",185,5.96774193548387
"43310","48453001911","2018","8","48453001307",1,0.032258064516129
"43311","48453001911","2018","8","48453001401",41,1.32258064516129
"43312","48453001911","2018","8","48453001402",2,0.0645161290322581
"43313","48453001911","2018","8","48453001602",35,1.12903225806452
"43314","48453001911","2018","8","48453001605",1,0.032258064516129
"43315","48453001911","2018","8","48453001750",2,0.0645161290322581
"43316","48453001911","2018","8","48453001901",47,1.51612903225806
"43317","48453001911","2018","8","48453001910",27,0.870967741935484
"43318","48453001911","2018","8","48453001911",1386,44.7096774193548
"43319","48453001911","2018","8","48453001919",11,0.354838709677419
"43320","48453001911","2018","8","48453002004",7,0.225806451612903
"43321","48453001911","2018","8","48453002304",13,0.419354838709677
"43322","48453001911","2018","8","48453002307",1,0.032258064516129
"43323","48453001911","2018","8","48453002308",1,0.032258064516129
"43324","48453001911","2018","9","48453000603",1,0.032258064516129
"43325","48453001911","2018","9","48453000604",1,0.032258064516129
"43326","48453001911","2018","9","48453000700",5,0.161290322580645
"43327","48453001911","2018","9","48453000803",2,0.0645161290322581
"43328","48453001911","2018","9","48453000902",1,0.032258064516129
"43329","48453001911","2018","9","48453001000",4,0.129032258064516
"43330","48453001911","2018","9","48453001100",126,4.06451612903226
"43331","48453001911","2018","9","48453001200",66,2.12903225806452
"43332","48453001911","2018","9","48453001303",244,7.87096774193548
"43333","48453001911","2018","9","48453001304",5,0.161290322580645
"43334","48453001911","2018","9","48453001305",128,4.12903225806452
"43335","48453001911","2018","9","48453001307",1,0.032258064516129
"43336","48453001911","2018","9","48453001308",1,0.032258064516129
"43337","48453001911","2018","9","48453001401",12,0.387096774193548
"43338","48453001911","2018","9","48453001402",1,0.032258064516129
"43339","48453001911","2018","9","48453001602",16,0.516129032258065
"43340","48453001911","2018","9","48453001605",1,0.032258064516129
"43341","48453001911","2018","9","48453001901",30,0.967741935483871
"43342","48453001911","2018","9","48453001910",10,0.32258064516129
"43343","48453001911","2018","9","48453001911",1001,32.2903225806452
"43344","48453001911","2018","9","48453001919",3,0.0967741935483871
"43345","48453001911","2018","9","48453002004",1,0.032258064516129
"43346","48453001911","2018","9","48453002005",2,0.0645161290322581
"43347","48453001911","2018","9","48453002304",2,0.0645161290322581
"43348","48453001911","2019","1","48453000601",2,0.0645161290322581
"43349","48453001911","2019","1","48453000603",2,0.0645161290322581
"43350","48453001911","2019","1","48453000604",1,0.032258064516129
"43351","48453001911","2019","1","48453000700",3,0.0967741935483871
"43352","48453001911","2019","1","48453000902",4,0.129032258064516
"43353","48453001911","2019","1","48453001000",3,0.0967741935483871
"43354","48453001911","2019","1","48453001100",90,2.90322580645161
"43355","48453001911","2019","1","48453001200",56,1.80645161290323
"43356","48453001911","2019","1","48453001303",167,5.38709677419355
"43357","48453001911","2019","1","48453001304",6,0.193548387096774
"43358","48453001911","2019","1","48453001305",60,1.93548387096774
"43359","48453001911","2019","1","48453001307",1,0.032258064516129
"43360","48453001911","2019","1","48453001308",1,0.032258064516129
"43361","48453001911","2019","1","48453001401",13,0.419354838709677
"43362","48453001911","2019","1","48453001402",1,0.032258064516129
"43363","48453001911","2019","1","48453001602",2,0.0645161290322581
"43364","48453001911","2019","1","48453001603",1,0.032258064516129
"43365","48453001911","2019","1","48453001605",1,0.032258064516129
"43366","48453001911","2019","1","48453001901",22,0.709677419354839
"43367","48453001911","2019","1","48453001910",9,0.290322580645161
"43368","48453001911","2019","1","48453001911",856,27.6129032258065
"43369","48453001911","2019","1","48453001919",2,0.0645161290322581
"43370","48453001911","2019","1","48453002004",5,0.161290322580645
"43371","48453001911","2019","1","48453002005",1,0.032258064516129
"43372","48453001911","2019","1","48453002304",1,0.032258064516129
"43373","48453001911","2019","10","48453000305",1,0.032258064516129
"43374","48453001911","2019","10","48453000500",3,0.0967741935483871
"43375","48453001911","2019","10","48453000601",3,0.0967741935483871
"43376","48453001911","2019","10","48453000603",1,0.032258064516129
"43377","48453001911","2019","10","48453000604",1,0.032258064516129
"43378","48453001911","2019","10","48453000700",3,0.0967741935483871
"43379","48453001911","2019","10","48453000803",2,0.0645161290322581
"43380","48453001911","2019","10","48453000902",2,0.0645161290322581
"43381","48453001911","2019","10","48453001000",3,0.0967741935483871
"43382","48453001911","2019","10","48453001100",138,4.45161290322581
"43383","48453001911","2019","10","48453001200",54,1.74193548387097
"43384","48453001911","2019","10","48453001303",241,7.7741935483871
"43385","48453001911","2019","10","48453001304",8,0.258064516129032
"43386","48453001911","2019","10","48453001305",140,4.51612903225806
"43387","48453001911","2019","10","48453001401",18,0.580645161290323
"43388","48453001911","2019","10","48453001402",2,0.0645161290322581
"43389","48453001911","2019","10","48453001403",3,0.0967741935483871
"43390","48453001911","2019","10","48453001602",28,0.903225806451613
"43391","48453001911","2019","10","48453001603",1,0.032258064516129
"43392","48453001911","2019","10","48453001605",2,0.0645161290322581
"43393","48453001911","2019","10","48453001901",28,0.903225806451613
"43394","48453001911","2019","10","48453001910",55,1.7741935483871
"43395","48453001911","2019","10","48453001911",543,17.5161290322581
"43396","48453001911","2019","10","48453001919",9,0.290322580645161
"43397","48453001911","2019","10","48453002005",2,0.0645161290322581
"43398","48453001911","2019","10","48453002304",4,0.129032258064516
"43399","48453001911","2019","10","48453002307",1,0.032258064516129
"43400","48453001911","2019","10","48453002318",1,0.032258064516129
"43401","48453001911","2019","10","48453002409",1,0.032258064516129
"43402","48453001911","2019","11","48453000601",1,0.032258064516129
"43403","48453001911","2019","11","48453000700",1,0.032258064516129
"43404","48453001911","2019","11","48453000803",1,0.032258064516129
"43405","48453001911","2019","11","48453000902",6,0.193548387096774
"43406","48453001911","2019","11","48453001100",80,2.58064516129032
"43407","48453001911","2019","11","48453001200",34,1.09677419354839
"43408","48453001911","2019","11","48453001303",158,5.09677419354839
"43409","48453001911","2019","11","48453001304",6,0.193548387096774
"43410","48453001911","2019","11","48453001305",73,2.35483870967742
"43411","48453001911","2019","11","48453001307",1,0.032258064516129
"43412","48453001911","2019","11","48453001308",1,0.032258064516129
"43413","48453001911","2019","11","48453001401",13,0.419354838709677
"43414","48453001911","2019","11","48453001402",3,0.0967741935483871
"43415","48453001911","2019","11","48453001602",3,0.0967741935483871
"43416","48453001911","2019","11","48453001901",15,0.483870967741935
"43417","48453001911","2019","11","48453001910",14,0.451612903225806
"43418","48453001911","2019","11","48453001911",410,13.2258064516129
"43419","48453001911","2019","11","48453001915",1,0.032258064516129
"43420","48453001911","2019","11","48453001917",1,0.032258064516129
"43421","48453001911","2019","11","48453002111",1,0.032258064516129
"43422","48453001911","2019","11","48453002304",1,0.032258064516129
"43423","48453001911","2019","12","48453000601",1,0.032258064516129
"43424","48453001911","2019","12","48453000603",1,0.032258064516129
"43425","48453001911","2019","12","48453000604",3,0.0967741935483871
"43426","48453001911","2019","12","48453000700",4,0.129032258064516
"43427","48453001911","2019","12","48453000803",1,0.032258064516129
"43428","48453001911","2019","12","48453000902",6,0.193548387096774
"43429","48453001911","2019","12","48453001100",125,4.03225806451613
"43430","48453001911","2019","12","48453001200",74,2.38709677419355
"43431","48453001911","2019","12","48453001303",287,9.25806451612903
"43432","48453001911","2019","12","48453001304",10,0.32258064516129
"43433","48453001911","2019","12","48453001305",128,4.12903225806452
"43434","48453001911","2019","12","48453001307",3,0.0967741935483871
"43435","48453001911","2019","12","48453001401",15,0.483870967741935
"43436","48453001911","2019","12","48453001402",2,0.0645161290322581
"43437","48453001911","2019","12","48453001602",12,0.387096774193548
"43438","48453001911","2019","12","48453001901",69,2.2258064516129
"43439","48453001911","2019","12","48453001910",18,0.580645161290323
"43440","48453001911","2019","12","48453001911",455,14.6774193548387
"43441","48453001911","2019","12","48453001919",4,0.129032258064516
"43442","48453001911","2019","12","48453002004",2,0.0645161290322581
"43443","48453001911","2019","12","48453002304",1,0.032258064516129
"43444","48453001911","2019","12","48453002316",3,0.0967741935483871
"43445","48453001911","2019","2","48453000102",2,0.0714285714285714
"43446","48453001911","2019","2","48453000500",1,0.0357142857142857
"43447","48453001911","2019","2","48453000601",3,0.107142857142857
"43448","48453001911","2019","2","48453000603",1,0.0357142857142857
"43449","48453001911","2019","2","48453000604",3,0.107142857142857
"43450","48453001911","2019","2","48453000700",3,0.107142857142857
"43451","48453001911","2019","2","48453000803",1,0.0357142857142857
"43452","48453001911","2019","2","48453000804",2,0.0714285714285714
"43453","48453001911","2019","2","48453000901",1,0.0357142857142857
"43454","48453001911","2019","2","48453000902",3,0.107142857142857
"43455","48453001911","2019","2","48453001000",3,0.107142857142857
"43456","48453001911","2019","2","48453001100",80,2.85714285714286
"43457","48453001911","2019","2","48453001200",89,3.17857142857143
"43458","48453001911","2019","2","48453001303",247,8.82142857142857
"43459","48453001911","2019","2","48453001304",10,0.357142857142857
"43460","48453001911","2019","2","48453001305",97,3.46428571428571
